internal_id,Award ID,Recipient Name,Start Date,End Date,Award Amount,Awarding Agency,Awarding Sub Agency,CFDA Number,Description,Place of Performance State Code,Place of Performance City Code,awarding_agency_id,agency_slug,generated_internal_id
234922542,2017VTBXK025,KARIDAT,2017-10-01,2020-12-30,1368000.0,Department of Justice,Office of Justice Programs,16.320,KARIDAT'S COMPREHENSIVE SERVICES FOR VICTIMS OF ALL FORMS OF HUMAN TRAFFICKING,MP,MP**110,252,department-of-justice,ASST_NON_2017VTBXK025_015
234931195,2018VTBXK014,COALITION TO ABOLISH SLAVERY & TRAFFICKING,2018-10-01,2022-09-30,1300000.0,Department of Justice,Office of Justice Programs,16.320,PROVIDE TRAINING AND TECHNICAL ASSISTANCE ON COMPREHENSIVE LEGAL SERVICES TO SERVICE PROVIDERS ACROSS THE UNITED STATES,CA,CA44000,252,department-of-justice,ASST_NON_2018VTBXK014_015
234922537,2017VTBXK020,UNIVERSITY OF ALABAMA,2017-10-01,2020-12-31,1257862.67,Department of Justice,Office of Justice Programs,16.320,JUVENILE VICTIMS OF HUMAN TRAFFICKING IN ALABAMA: DEVELOPING AND IMPLEMENTING A UNIFORM INTEGRATED RESPONSE PROTOCOL,AL,AL77256,252,department-of-justice,ASST_NON_2017VTBXK020_015
231636174,15POVC24GG01560HT,THE SALVATION ARMY,2024-10-01,2027-09-30,1200000.0,Department of Justice,Office of Justice Programs,16.320,"THE SALVATION ARMY WILL CONTINUE AND EXPAND TRANSITIONAL HOUSING RESOURCES FOR VICTIMS OF HUMAN TRAFFICKING IN WESTERNPENNSYLVANIA WITH AN ENHANCED FOCUS ON LABOR TRAFFICKING VICTIMS AND LATINO TRAFFICKING VICTIMS. THE PROJECT WILL SUPPORT 16 UNITS OF SHORT-TERM HOUSING ASSISTANCE FOR 624 MONTHS VIA PROGRAM-RENTED UNITS AND LANDLORD/TENANT PARTNERSHIPS. STAFF WILL PROVIDE DEDICATED HOUSING NAVIGATION SERVICES TO IDENTIFY LANDLORDS, EDUCATE STAKEHOLDERS ABOUT HOUSING PROTECTIONS FOR VICTIMS, AND DEVELOP RELATIONSHIPS WITH HOUSING PROFESSIONALS.",NY,NY80599,252,department-of-justice,ASST_NON_15POVC24GG01560HT_015
231636170,15POVC24GG01554HT,RUBY'S PLACE,2024-10-01,2027-09-30,1200000.0,Department of Justice,Office of Justice Programs,16.320,"RUBYS PLACE WILL IMPLEMENT THE SHORT-TERM HOUSING ASSISTANCE PROGRAM FOR VICTIMS OF HUMAN TRAFFICKING IN ALAMEDA COUNTY, CALIFORNIA TO PROVIDE SAFE, STABLE HOUSING AND TRAUMA-INFORMED SERVICES, WITH A PARTICULAR FOCUS ON MALE SURVIVORS OF LABOR TRAFFICKING.PROJECT ACTIVITIES WILL INCLUDE PROVIDING SHORT-TERM HOUSING ASSISTANCE IN THE FORM OF RENTAL SUBSIDIES, UTILITY PAYMENTS, AND SUPPORT FOR RELATED EXPENSES SUCH AS SECURITY DEPOSITS. SUPPORTIVE SERVICES INCLUDE TRAUMA-INFORMED CASE MANAGEMENT AND ACCESS TO EXTERNAL SERVICES, INCLUDING HEALTHCARE, DENTAL CARE, AND LEGAL ASSISTANCE. COLLABORATIONS WILL BE ESTABLISHED WITH LOCAL PARTNERS TO ENSURE PROPER IDENTIFICATION AND REFERRAL OF TRAFFICKING VICTIMS TO APPROPRIATE HOUSING AND SERVICES.",CA,CA11964,252,department-of-justice,ASST_NON_15POVC24GG01554HT_015
231636158,15POVC24GG01539HT,COVENANT HOUSE CALIFORNIA,2024-10-01,2027-09-30,1200000.0,Department of Justice,Office of Justice Programs,16.320,"COVENANT HOUSE CALIFORNIA SERVES YOUNG PEOPLE (AGES 18-24)WHO ARE VICTIMS OF HUMAN TRAFFICKING. UNDER THIS AWARD, COVENANT HOUSE WILL PROVIDE TRANSITIONAL HOUSING, COMMUNITY-BASED INTERVENTIONS, CRISIS INTERVENTION, CRIMINAL JUSTICE SYSTEM ASSISTANCE, REFERRALS, LIFE SKILLS, EDUCATION SUPPORT, CASE MANAGEMENT, YOUTH DEVELOPMENT ACTIVITIES, HOUSING NAVIGATION, AND RAPID REHOUSING AS AN AVENUE TOWARD PERMANENT HOUSING.",CA,CA44000,252,department-of-justice,ASST_NON_15POVC24GG01539HT_015
231635680,15POVC23GG04053HT,NORTH COUNTY LIFELINE,2023-10-01,2026-09-30,1200000.0,Department of Justice,Office of Justice Programs,16.320,"NORTH COUNTY LIFELINES PROJECT LIFE HOUSING ASSISTANCE PROGRAM WILL PROVIDE UP TO 24 MONTHS OF TRANSITIONAL HOUSING FOR ANY VICTIM OF HUMAN TRAFFICKING IN SAN DIEGO COUNTY, CALIFORNIA REGARDLESS OF AGE, GENDER, SEXUAL ORIENTATION, TRAFFICKING TYPE, OR PARENTING STATUS. THE PROGRAM UTILIZES A HOUSING FIRST MODEL. THE REQUESTED FUNDING WILL ALLOW LIFELINE TO EXPAND SERVICES BY ADDING MORE HOUSING UNITS, TWO SPECIALIZED STAFF AND A NEW SUBCONTRACTOR, SERVING APPROXIMATELY 100 VICTIMS OF SEX AND/OR LABOR TRAFFICKING OVER THE AWARD PERIOD. IN ADDITION TO HOUSING, CLIENTS MAY ELECT TO PARTICIPATE IN SUPPORTIVE SERVICES INCLUDING, BUT NOT LIMITED TO ONGOING CASE MANAGEMENT, MEDICAL AND DENTAL CARE, LEGAL ASSISTANCE, LITERACY/GED/EDUCATION ASSISTANCE, LGBTQ SERVICES, SUBSTANCE ABUSE TREATMENT, TRAUMA COUNSELING, LIFE SKILL TRAINING, AND EMPLOYMENT AND FINANCIAL COACHING. LIFELINE WILL ALSO PROVIDE AWARENESS TRAININGS FOR AN ESTIMATED 750 PROFESSIONALS AND COMMUNITY MEMBERS WHO MAY ENCOUNTER VICTIMS THROUGH THEIR LINE OF WORK. LIFELINE WILL PARTNER WITH ADULTING HIGHWAY, WHO WILL PROVIDE ADULTING LESSONS TO PROGRAM PARTICIPANTS TO MAXIMIZE THEIR ABILITY TO BE SUCCESSFUL ONCE THEY TRANSITION TO PERMANENT HOUSING.",CA,CA82996,252,department-of-justice,ASST_NON_15POVC23GG04053HT_015
231635679,15POVC23GG04052HT,"INTERNATIONAL RESCUE COMMITTEE, INC.",2023-10-01,2027-03-31,1200000.0,Department of Justice,Office of Justice Programs,16.320,"THE INTERNATIONAL RESCUE COMMITTEE, INC IN PHOENIX (IRC PHOENIX) WILL PROVIDE HOUSING SERVICES TO FOREIGN BORN AND US CITIZEN VICTIMS OF TRAFFICKING THROUGHOUT MARICOPA COUNTY, WITH A FOCUS ON THE PHOENIX METRO AREA. THE IRC PHOENIXS ANTI-TRAFFICKING PROGRAM HAS A HISTORY OF PROMOTING RACIAL EQUITY, REMOVING BARRIERS TO SERVICES, AND PROVIDING OPPORTUNITIES FOR POPULATIONS THAT HAVE BEEN HISTORICALLY UNDERSERVED, MARGINALIZED, AND ADVERSELY AFFECTED BY INEQUALITY. THIS PROJECT WILL ALSO ADDRESS LACK OF SERVICES IN GENERAL, LACK OF CULTURALLY AND LINGUISTICALLY APPROPRIATE SERVICES, AND LACK OF SERVICES THAT FACTOR IN THE UNDERSTANDING AND NEEDS OF SERVICES FOR SURVIVORS, ESPECIALLY FOREIGN NATIONAL SURVIVORS, AND LABOR TRAFFICKING SURVIVORS. THE IRC ANTI-TRAFFICKING PROGRAM WILL OPERATE A SPECIALIZED HOUSING PROGRAM FOR TRAFFICKING VICTIMS IN PARTNERSHIP WITH LOCAL SERVICE PROVIDER PARTNERS (PHOENIX DREAM CENTER (PDC), A NEW LEAF (ANL), NEW LIFE CENTER (NLC),CHRYSALIS SHELTER, SOJOURNER CENTER, AND OTHERS) THAT WILL IMPLEMENT COLLABORATIVE, COORDINATED, AND COMPREHENSIVE ACTIVITIES TO PROVIDE TRAFFICKING SURVIVORS WITH SAFE, STABLE HOUSING AND APPROPRIATE TRAUMA-INFORMED, VICTIM-CENTERED, AND CULTURALLY RESPONSIVE SERVICES IN MARICOPA COUNTY. THE PROJECT WILL SERVE 45 SURVIVORS OF HUMAN TRAFFICKING AND THEIR HOUSEHOLDS ACROSS THE 36-MONTH GRANT PERIOD FOR A MINIMUM OF 3 MONTHS AND MAXIMUM OF 12 MONTHS (UNLESS THEY WANT EXTENDED SERVICES BEYOND 12 MONTHS) AND WILL TARGET UNDERSERVED COMMUNITIES INCLUDING LABOR TRAFFICKING SURVIVORS AND FOREIGN NATIONAL SURVIVORS. HOUSING INTERVENTIONS WILL BE AVAILABLE TO ALL TRAFFICKING SURVIVORS BUT WILL SPECIFICALLY FOCUS ON ADDRESSING THE GAP IN HOUSING SERVICES FOR LABOR TRAFFICKING, MALE, LGBTQ, AND FOREIGN-NATIONAL SURVIVORS. THE HOUSING NAVIGATOR WILL WORK WITH SURVIVORS TO GET CONNECTED TO STABLE AND SAFE HOUSING PLACEMENTS, OFFER ADVOCACY SERVICES IN CONNECTION TO HOUSING NEEDS AND ADDITIONAL SUPPORT.",AZ,AZ27820,252,department-of-justice,ASST_NON_15POVC23GG04052HT_015
231635678,15POVC23GG04051HT,"TURNING POINT, INC.",2023-10-01,2026-09-30,1200000.0,Department of Justice,Office of Justice Programs,16.320,"TURNING POINT WILL EXPAND ITS CAPACITY TO SERVE SURVIVORS OF SEX AND LABOR TRAFFICKING IN MACOMB COUNTY-METRO DETROIT, MICHIGAN BY PROVIDING SAFE, STABLE HOUSING AND AN ARRAY OF SUPPORTIVE SERVICES THAT ARE TRAUMA-INFORMED, VICTIM-CENTERED, AND CULTURALLY RESPONSIVE. TURNING POINT WILL ENGAGE WITH EXISTING AND NEW COMMUNITY PARTNERS TO STRENGTHEN THEIR CAPACITY TO IDENTIFY AND SERVE TRAFFICKING SURVIVORS, LEADING TO INCREASED AUTONOMY, SELF-SUFFICIENCY, SAFETY, AND WELL-BEING. EMERGENCY SHELTER, RAPID RE-HOUSING, AND RENTAL ASSISTANCE. SUPPORTIVE SERVICES WILL ALSO BE PROVIDED BY TURNING POINT, INCLUDING CASE MANAGEMENT, ADVOCACY, MENTAL HEALTH COUNSELING, FORENSIC NURSE EXAMINERS, AND A HOUSING NAVIGATOR. TURNING POINT WILL ENHANCE ITS TRAINING PROVIDED TO COMMUNITY PARTNERS AND OTHER ORGANIZATIONS ON SEX AND LABOR TRAFFICKING AWARENESS AND IDENTIFYING AND ADDRESSING THEIR NEEDS. TURNING POINTS ESTABLISHED COMMUNITY PARTNERS WILL PROVIDE SURVIVORS WITH FREE LEGAL REPRESENTATION, MENTAL HEALTH CRISIS SERVICES, HEALTH CARE, JOB-SEEKING SKILLS, AND ACADEMIC AND CAREER COUNSELING.",MI,MI55820,252,department-of-justice,ASST_NON_15POVC23GG04051HT_015
231635669,15POVC23GG04042HT,YOUNG MEN'S CHRISTIAN ASSOCIATION OF THE NORTH,2023-10-01,2026-09-30,1200000.0,Department of Justice,Office of Justice Programs,16.320,"THE YMCA OF THE NORTH WILL PROVIDE RAPID REHOUSING SERVICES FOR VICTIMS OF HUMAN TRAFFICKING ACROSS THE TWIN CITIES (MINNEAPOLIS/ST. PAUL) 7-COUNTY METROPOLITAN AREA IN MINNESOTA, INCLUDING ANOKA, CARVER, DAKOTA, HENNEPIN, RAMSEY, SCOTT, AND WASHINGTON COUNTIES. THE PURPOSE OF THE PROJECT IS TO INCREASE AND ENHANCE CAPACITY TO IMPLEMENT A COLLABORATIVE, COORDINATED, AND COMPREHENSIVE HOUSING MODEL THAT PROVIDES TRAFFICKING SURVIVORS WITH SAFE, STABLE HOUSING AND APPROPRIATE TRAUMA-INFORMED, VICTIM-CENTERED, AND CULTURALLY RESPONSIVE SERVICES. THE PROPOSED EXPANSION WILL: 1) DELIVER AND EXPAND HOUSING INTERVENTIONS AND COMPREHENSIVE SUPPORT SERVICES FOR VICTIMS OF HUMAN TRAFFICKING BY ADDING 2.5 FTE HOUSING NAVIGATORS , 2) PROVIDE OUTREACH EFFORTS TO INCREASE IDENTIFICATION OF HUMAN TRAFFICKING AND REDUCE WAITLISTS, 3) DELIVER TRAINING FOR SERVICE PROVIDERS AND COMMUNITY PARTNERS, AND 4) IMPLEMENT HOUSING POLICIES THAT INCORPORATE LOW-BARRIER, VICTIM-CENTERED, TRAUMA-INFORMED, AND COLLABORATIVE APPROACHES. THE PROGRAM SERVES YOUNG PEOPLE AGED 18 THROUGH 28 IN THE TWIN CITIES WHO HAVE EXPERIENCED TRAFFICKING AND ARE CURRENTLY EXPERIENCING HOMELESSNESS, FACING EVICTION, OR LIVING IN UNSAFE HOUSING. YOUNG PEOPLE SERVED THROUGH THE PROGRAM ARE DISPROPORTIONATELY PEOPLE OF COLOR, INCLUDING YOUTH WHO ARE VERY LOW INCOME, ARE PARENTING, AND/OR IDENTIFY AS LGBTQ2+.",MN,MN43000,252,department-of-justice,ASST_NON_15POVC23GG04042HT_015
231635668,15POVC23GG04041HT,CALL TO FREEDOM INC,2023-10-01,2027-09-30,1200000.0,Department of Justice,Office of Justice Programs,16.320,"CALL TO FREEDOM 'S (CTF) WILL PROVIDE HUMAN TRAFFICKING SURVIVORS THROUGHOUT SOUTH DAKOTA WITH SAFE, STABLE HOUSING AND APPROPRIATE TRAUMA-INFORMED, VICTIM-CENTERED, AND CULTURALLY RESPONSIVE SERVICES. CTF UTILIZES A SCATTERED-SITE TRANSITIONAL HOUSING MODEL AND COUPLES HOUSING WITH COMPREHENSIVE SUPPORTIVE SERVICES. THROUGH THIS PROJECT, CTF WILL ENGAGE WITH APPROPRIATE LOCAL, STATEWIDE, AND FEDERAL PARTNERS TO ADDRESS THE NEEDS OF VICTIMS OF HUMAN TRAFFICKING.",SD,SD59020,252,department-of-justice,ASST_NON_15POVC23GG04041HT_015
231635667,15POVC23GG04040HT,"VICTIMS INFORMATION BUREAU OF SUFFOLK, INC",2023-10-01,2027-09-30,1200000.0,Department of Justice,Office of Justice Programs,16.320,"ECLI-VIBES (FORMERLY VICTIMS INFORMATION BUREAU OF SUFFOLK) WILL MEET THE NEEDS OF TRAFFICKING VICTIMS IN SUFFOLK COUNTY, NEW YORK BY ASSISTING THEM WITH HOUSING, PROVIDING COMPREHENSIVE FOLLOW-UP SERVICES, AND WORKING WITH LOCAL PARTNERS TO BETTER IDENTIFY AND SERVE THESE INDIVIDUALS. ECLI-VIBES WILL ALSO DEVELOP SUSTAINABLE MODELS FOR MEETING THE HOUSING NEEDS WITHIN AND BEYOND THE AGENCY, AS WELL AS MEASURING PROGRESS TOWARD THESE GOALS. THE PROJECT IS ESPECIALLY TAILORED TO EXPAND SERVICES TO SPANISH-SPEAKING AND/OR LABOR TRAFFICKING SURVIVORS.",NY,NY37840,252,department-of-justice,ASST_NON_15POVC23GG04040HT_015
231635176,15POVC22GK03286HT,FREEDOM NETWORK USA,2022-10-01,2026-09-30,1200000.0,Department of Justice,Office of Justice Programs,16.320,"SURVIVORS OF HUMAN TRAFFICKING HAVE DIVERSE NEEDS AND RECEIVE ASSISTANCE FROM A WIDE ARRAY OF ORGANIZATIONS THAT LAND ON A CONTINUUM OF EXPERIENCE, EXPERTISE AND SERVICES FOCUS. PROGRAMS ALSO VARY IN THE UNDERLYING PHILOSOPHY OF SERVICES AND MODELS OF PRACTICE. ORGANIZATIONS ENGAGE IN PRACTICES THAT MAY UNINTENTIONALLY RE-TRAUMATIZE TRAFFICKING SURVIVORS. FNUSA WILL ADDRESS THESE CHALLENGES THROUGH THE DEVELOPMENT OF COMPREHENSIVE, TRAUMA-INFORMED STANDARDS OF CARE (SOC) THAT ARE SPECIFIC TO THE NEEDS OF SURVIVORS OF HUMAN TRAFFICKING. FNUSA WILL ESTABLISH A TECHNICAL WORKING GROUP INCLUSIVE OF DIVERSE IDENTITIES, ESPECIALLY THOSE OF UNDERSERVED COMMUNITIES, COMMUNITIES OF COLOR, LGBTQ+, AND PEOPLE WITH DISABILITIES. THE PROJECT WILL  LEVERAGE EXISTING RESOURCES, INCLUDING THE OFFICE FOR VICTIMS OF CRIME’S (OVC) ACHIEVING EXCELLENCE: MODEL STANDARDS FOR SERVING VICTIMS & SURVIVORS OF CRIME (MODEL STANDARDS) TO SERVE AS A FOUNDATION FOR THE SOC.

FNUSA, TOGETHER WITH THE TECHNICAL WORKING GROUP (TWG), WILL ACHIEVE THE FOLLOWING GOALS WITHIN 36 MONTHS: 

GOALS

1. OBTAIN STAKEHOLDER AND SURVIVOR ENGAGEMENT TO ESTABLISH CORE STANDARDS FOR SERVICE DELIVERY AND ASSISTANCE TO INDIVIDUALS WHO HAVE EXPERIENCED TRAFFICKING.

2. PROMOTE QUALITY AND CONSISTENCY IN SERVICE DELIVERY.

3. DEFINE LEGAL RESPONSIBILITY OF GRANT-FUNDED RECIPIENTS UNDER FEDERAL CIVIL RIGHTS STATUTES.

4. PROVIDE CONCRETE GUIDANCE ON HOW STANDARDS SHOULD BE REFLECTED IN SERVICE DELIVERY PRACTICES, PROTOCOLS, AND PROCEDURES.

5. FACILITATE CONTINUOUS ASSESSMENT OF THE DEVELOPMENT AND APPLICATION OF STANDARDS, INCLUDING THROUGH WORKING WITH AN EXTERNAL EVALUATOR TO BE IDENTIFIED BY OVC AND OTIP.",DC,DC50000,252,department-of-justice,ASST_NON_15POVC22GK03286HT_015
231635676,15POVC23GG04049HT,COALITION TO ABOLISH SLAVERY & TRAFFICKING,2023-10-01,2026-09-30,1199871.0,Department of Justice,Office of Justice Programs,16.320,"THE COALITION TO ABOLISH SLAVERY TRAFFICKING (CAST) WILL PROVIDE SAFE AND STABLE HOUSING TO 25 VICTIMS OF HUMAN TRAFFICKING WHO RESIDE IN LA COUNTY IN CALIFORNIA, ALONGSIDE TRAUMA-INFORMED, VICTIM-CENTERED SERVICES. SERVICES OFFERED WILL INCLUDE EMERGENCY SHELTER AND SHORT-TERM RAPID REHOUSING, COUPLED WITH VOLUNTARY SUPPORT SERVICES AND FOLLOW UP. KEY ACTIVITIES INCLUDE BUILDING OUT CASTS STAFF TO ENSURE THE EFFICACY AND SUSTAINABILITY OF THE RAPID REHOUSING PROGRAM, PROVIDING SECURITY AT THE EMERGENCY SHELTER, AND ENSURING THAT AMPLE RESOURCES ARE AVAILABLE TO PROVIDE RENTAL ASSISTANCE TO VICTIMS. UPON EXIT FROM CAST, WE ANTICIPATE THAT 90% OF CLIENTS WILL HAVE ACCESS TO SAFE, PERMANENT HOUSING. CASTS HOUSING PROGRAMS SERVE ADULT VICTIMS OF ALL FORMS OF HUMAN TRAFFICKING (SEX AND LABOR)  NO MATTER THEIR ABILITY, ETHNICITY, RELIGION OR NATIONALITY  WITH THE EMERGENCY SHELTER SERVING FEMALE-IDENTIFYING VICTIMS AND THE RAPID REHOUSING PROGRAM SERVING VICTIMS REGARDLESS OF GENDER (AND CAN ACCOMMODATE FAMILIES).",CA,CA44000,252,department-of-justice,ASST_NON_15POVC23GG04049HT_015
231635677,15POVC23GG04050HT,"INTERNATIONAL RESCUE COMMITTEE, INC",2023-10-01,2026-09-30,1199723.0,Department of Justice,Office of Justice Programs,16.320,"THE INTERNATIONAL RESCUE COMMITTEE, INC. IN TURLOCK (IRC), IN PARTNERSHIP WITH THE ALLIANCE FOR COMMUNITY TRANSFORMATIONS (AFCT),WILL PROVIDE HOUSING ASSISTANCE AND OPTIONAL CASE MANAGEMENT SERVICES FOR 50 VICTIMS OF LABOR, SEX, AND OTHER FORMS OF HUMAN TRAFFICKING IN CALIFORNIAS CENTRAL VALLEY. TARGET COUNTIES WILL BE THE RURAL AND PARTIALLY RURAL COUNTIES OF STANISLAUS, MERCED, MARIPOSA, TUOLUMNE, AND MONO. FUNDING WILL OFFER SURVIVORS NEW PATHWAYS TO HOUSING, WITH OPTIONS TO WORK TOWARDS ECONOMIC INDEPENDENCE, HEALTH, SAFETY, AND INTEGRATION IN THEIR COMMUNITIES OF CHOICE. IRC TURLOCK WILL APPOINT A FULL-TIME HOUSING NAVIGATOR TO WORK DIRECTLY WITH CLIENTS, AND ESTABLISH AND TRAIN COMMUNITY STAKEHOLDERS IN DEVELOPING COORDINATED RESPONSES AND REFERRAL SYSTEMS FOR SURVIVORS. IRC TURLOCKS HOUSING MODEL WILL INCLUDE EMERGENCY HOUSING ASSISTANCE THROUGH SHELTER PLACEMENTS, AND RENT AND BASIC NEEDS SHORT-TERM ASSISTANCE. OPTIONAL SUPPORT SERVICES INCLUDE ACCESS TO STATE/FEDERAL BENEFITS, JOB READINESS TRAINING, MENTAL HEALTH, MEDICAL CARE, LEGAL SERVICES, AND COMMUNITY INTEGRATION. TO STRENGTHEN THE CAPACITY OF LOCAL HOUSING AND SERVICE PARTNERS TO PROVIDE VICTIM-CENTERED, TRAUMA-INFORMED, AND CULTURALLY-RESPONSIVE CARE, IRC TURLOCK WILL LEAD 30 TRAININGS WITH 350 STAKEHOLDERS ACROSS ALL FIVE COUNTIES TO IDENTIFY BARRIERS TO HOUSING, AND TO DEVELOP COORDINATED RESPONSE PROTOCOLS FOR VICTIM IDENTIFICATION AND REFERRALS. FURTHER TO THIS GOAL, IRC TURLOCK WILL STEWARD FIVE NEW PARTNERSHIPS, JOIN 1-2 HOMELESS PREVENTION COALITIONS TO EXPAND HOUSING OPTIONS AND SERVICES, AND CONDUCT EIGHT MEETINGS ANNUALLY WITH NEW LANDLORDS AND FIVE PER YEAR WITH ESTABLISHED LANDLORDS AND PROPERTY AGENCIES TO FACILITATE PLACEMENT OF CLIENTS IN HOMES OF THEIR OWN.",CA,CA80812,252,department-of-justice,ASST_NON_15POVC23GG04050HT_015
231636172,15POVC24GG01557HT,"HEALING ACTION NETWORK, INC.",2024-10-01,2027-09-30,1199532.0,Department of Justice,Office of Justice Programs,16.320,"HEALING ACTION NETWORK WILL PROVIDE TRANSITIONAL HOUSING IN ST. LOUIS, MO, AND ENHANCE ITS HOLISTIC SAFETY PROGRAM BY CONTINUING VICTIM-CENTERED, TRAUMA-INFORMED, AND CULTURALLY SENSITIVE SERVICES THAT PROMOTE JUSTICE, ACCESS, AND EMPOWERMENT. PRIMARY ACTIVITIES INCLUDE HOUSING IN SCATTERED SITE APARTMENTS, AND ASSISTANCE WITH RENT (AND OTHER HOUSING EXPENSES) AND VOLUNTARY SUPPORT SERVICES (INTENSIVE CASE MANAGEMENT, MENTAL HEALTH THERAPY, PEER SUPPORT, SUBSTANCE USE TREATMENT/RECOVERY SUPPORT, ASSISTANCE WITH BASIC NEEDS, AND REFERRALS FOR LEGAL ASSISTANCE, HEALTH CARE, CAREER EXPLORATION/VOCATIONAL TRAINING, AND EMPLOYMENT).",MO,MO65000,252,department-of-justice,ASST_NON_15POVC24GG01557HT_015
231635671,15POVC23GG04044HT,SAFE HARBOR LLC,2023-10-01,2026-09-30,1195097.0,Department of Justice,Office of Justice Programs,16.320,"SAFE HARBOR WILL ENHANCE VICTIMS ACCESS TOHOUSING SERVICES FOR VICTIMS OF LABOR AND SEX TRAFFICKING RESIDING IN THE GREATER RICHMOND, VIRGINIA AREA INCLUDING THE CITIES OF ASHLAND, COLONIAL HEIGHTS, AND RICHMOND, AND COUNTIES OF CHESTERFIELD, GOOCHLAND, HANOVER, AND HENRICO. THE AGENCY ALSO PROVIDES SERVICES TO HUMAN TRAFFICKING MINOR VICTIMS STATEWIDE. THE PROJECT GOAL IS TO PROVIDE ENHANCED RESIDENTIAL AND ADVOCACY SERVICES THAT ADDRESS THE UNIQUE NEEDS OF ADULT VICTIMS OF SEX AND LABOR TRAFFICKING, PROVIDE ENHANCED EMOTIONAL SUPPORT, SAFETY, AND HEALTH SERVICES, AND TO INCREASE THE CAPACITY OF COMMUNITIES AND SERVICE PROVIDERS TO RESPOND TO VICTIMS. FUNDING WILL SUPPORT THE SALARIES OF KEY STAFF IN THE RESIDENTIAL PROGRAM; THE EXPANSION OF SAFE HARBORS RESIDENTIAL SERVICES TO ALLOW FOR THE CREATION OF A SEPARATE SHELTER TO MEET THE UNIQUE NEEDS OF LABOR TRAFFICKING VICTIMS, ESPECIALLY THOSE WHO ARE LATINO IMMIGRANTS, AND A SUB-CONTRACT WITH A REGIONAL PARTNER, HANOVER SAFE PLACE (HSP), TO SUPPORT THE HIRING OF AN ADDITIONAL PART-TIME HOUSING NAVIGATOR TO WORK WITH THE TRAFFICKING VICTIMS THAT SAFE HARBOR SERVES. SAFE HARBORS COMPREHENSIVE HUMAN TRAFFICKING PROGRAM INCLUDES CASE MANAGEMENT, THERAPEUTIC AND SUBSTANCE USE DISORDER COUNSELING, ACCOMPANIMENT TO COURT PROCEEDINGS, FORENSIC EXAMS AND MEDICAL APPOINTMENTS, RESIDENTIAL AND TRANSITIONAL SHELTERS FOR ADULT VICTIMS, AND A DEDICATED HOTLINE BASED IN THE AGENCY'S HUMAN TRAFFICKING SHELTER. SAFE HARBOR WILL ESTABLISH A SEPARATE RESIDENTIAL PROGRAM FOR VICTIMS OF LABOR TRAFFICKING, ESPECIALLY THOSE WHO ARE LATINO IMMIGRANTS, AND WILL DEVELOP A NEW LOGIC MODEL, NEW OUTCOME SCALES TO MEASURE SUCCESS, AND NEW GUIDELINES TO MEET THE UNIQUE NEEDS OF THIS POPULATION.",VA,VA99999,252,department-of-justice,ASST_NON_15POVC23GG04044HT_015
231636164,15POVC24GG01545HT,THE SALVATION ARMY,2024-10-01,2027-09-30,1188981.0,Department of Justice,Office of Justice Programs,16.320,"THE SALVATION ARMY WILL ENHANCE ACCESS TO HOUSING AND RELEVANT SUPPORTIVE SERVICES FOR HUMAN TRAFFICKING SURVIVORS IN CENTRAL OHIO, WITH AN EMPHASIS ON TWO SPECIFIC VULNERABLE AND MARGINALIZED POPULATIONSCRIMINAL JUSTICE-INVOLVED SURVIVORS, INCLUDING SURVIVORS OF FORCED CRIMINALITY LABOR TRAFFICKING, AND FOREIGN NATIONAL SURVIVORS. ADDITIONALLY, THIS PROJECT WILL STRENGTHEN THE HOMELESS SYSTEMS CAPACITY TO RESPOND TO THE NEEDS OF HUMAN TRAFFICKING SURVIVORS AND EVALUATE IMPACT ON SURVIVOR HOUSING STABILITY AND SYSTEM ENHANCEMENTS.",NY,NY80599,252,department-of-justice,ASST_NON_15POVC24GG01545HT_015
234937979,2019NZNX0032,"UNIVERSITY OF MARYLAND, BALTIMORE",2019-10-01,2022-09-30,1178492.0,Department of Justice,Office of Justice Programs,16.320,MARYLAND HUMAN TRAFFICKING INITIATIVE,MD,MD04000,252,department-of-justice,ASST_NON_2019NZNX0032_015
